surah_number,ayah_number,language_code,text_hq
63,1,standard,"Izaa jaaa'akal munaafiqoona qaaloo nashhadu innaka la rasoolul laah; wallaahu ya'lamu innaka la rasooluhoo wallaahu yashhadu innal munaafiqeena lakaaziboon"
63,2,standard,"Ittakhazoo aymaanahum junnatan fasaddoo 'an sabeelil laah; innahum saaa'a maa kaanoo ya'maloon"
63,3,standard,"Zaalika bi annahum aamanoo summa kafaroo fatubi'a 'alaa quloobihim fahum laa yafqahoon"
63,4,standard,"Wa izaa ra aytahum tu'jibuka ajsaamuhum wa iny yaqooloo tasma' liqawlihim ka'annahum khushubum musannadah; yahsaboona kulla saihatin 'alaihim; humul 'aduwwu fahzarhum; qaatalahumul laahu annaa yu'fakoon"
63,5,standard,"Wa izaa qeela lahum ta'aalaw yastaghfir lakum rasoolul laahi lawwaw ru'oo sahum wa ra aytahum yasuddoona wa hum mustakbiroon"
63,6,standard,"Sawaaa'un 'alaihim as taghfarta lahum am lam tastaghfir lahum lany yaghfiral laahu lahum; innal laaha laa yahdil qawmal faasiqeen"
63,7,standard,"Humul lazeena yaqooloona laa tunfiqoo 'alaa man inda Rasoolil laahi hatta yanfaddoo; wa lillaahi khazaaa' inus samaawaati wal ardi wa laakinnal munaafiqeena la yafqahoon"
63,8,standard,"Yaqooloona la'ir raja'naaa ilal madeenati la yukhrijannal a'azzu minhal azall; wa lillaahil 'izzatu wa li Rasoolihee wa lilmu'mineena wa laakinnal munaafiqeena laa ya'lamoon"
63,9,standard,"Yaaa ayyuhal lazeena aamanoo la tulhikum amwaalukum wa laa awlaadukum 'anzikril laah; wa mai-yaf'al zaalika fa-ulaaa'ika humul khaasiroon"
63,10,standard,"Wa anfiqoo mim maa razaqnaakum min qabli any-ya'tiya ahadakumul mawtu fa yaqoola rabbi law laaa akhkhartaneee ilaaa ajalin qareebin fa assaddaqa wa akum minassaaliheen"
63,11,standard,"Wa lany yu 'akhkhiral laahu nafsan izaa jaaa'a ajaluhaa; wallaahu khabeerum bimaa ta'maloon"
64,1,standard,"Yusabbihu lillaahi maa fis samaawaati wa maa fil ardi lahul mulku wa lahul hamd, wa Huwa 'alaa kulli shai 'in Qadeer"
64,2,standard,"Huwal lazee khalaqakum faminkum kaafirunw wa min kum mu'min ; wallaahu bimaa ta'maloona Baseer"
64,3,standard,"Khalaqas samaawaati wal arda bilhaqqi wa sawwarakum fa ahsana suwarakum wa ilaihil maseer"
64,4,standard,"Ya'lamu maa fis samaawaati wal ardi wa ya'lamu maa tusirroona wa maa tu'linoon; wallaahu 'Aleemum bizaatis sudoor"
64,5,standard,"Alam ya'tikum naba'ul lazeena kafaroo min qablu fazaaqoo wabaala amrihim wa lahum 'azaabun aleem"
64,6,standard,"Zaalika bi annahoo kaanat ta'teehim  Rusuluhum bilbaiyinaati faqaaloo a basharuny yahdoonanaa fakafaroo  wa tawallaw; wastaghnal laah; wallaahu ghaniyyun hameed"
64,7,standard,"Za'amal lazeena kafarooo al-lany yub'asoo; qul balaa wa rabbee latub'asunna summa latunabba'unna bimaa 'amiltum; wa zaalika 'alal laahi yaseer"
64,8,standard,"Fa-aaminoo billaahi wa rasoolihee wannooril lazeee anzalnaa; wallaahu bima ta'maloona khabeer"
64,9,standard,"Yawma yajma'ukum li yawmil jam'i zaalika yawmut taghaabun; wa many-yumim billaahi wa ya'mal saalihany yukaffir 'anhu sayyi aatihee wa yudkhilhu jannaatin tajree min tahtihal anhaaru khaalideena feehaaa abadaa; zaalikal fawzul 'azeem"
64,10,standard,"Wallazeena kafaroo wa kazzaboo bi aayaaatinaaa ulaaa'ika ashaabun naari khaalideena feehaa wa bi'sal maseer"
64,11,standard,"Maaa asaaba mim musee batin illaa bi-iznil laah; wa many yu'mim billaahi yahdi qalbah; wallaahu bikulli shai'in Aleem"
64,12,standard,"Wa atee'ul laaha wa atee'ur Rasool; fa in tawallaitum fa innamaa 'alaa Rasoolinal balaaghul mubeen"
64,13,standard,"Allaahu laaa ilaaha illaa Hoo; wa 'alal laahi falyata wakkalil mu'minoon"
64,14,standard,"Yaaa ayyuhal lazeena aamanooo inna min azwaaji kum wa awlaadikum 'aduwwal lakum fahzaroohum; wa in ta'foo wa tasfahoo wa taghfiroo fa innal laaha ghafoorur Raheem"
64,15,standard,"Innamaa amwaalukum wa awlaadukum fitnah; wallaahu 'indahooo ajrun 'azeem"
64,16,standard,"Fattaqul laaha mastata'tum wasma'oo wa atee'oo wa anfiqoo khairal li anfusikum; wa many-yooqa shuh ha nafsihee fa-ulaaa'ika humul muflihoon"
64,17,standard,"In tuqridul laaha qardan hasanany yudaaifhu lakum wa yaghfir lakum; wallaahu Shakoorun Haleem"
64,18,standard,"'Aalimul-Ghaibi wash-shahaadatil 'Azeezul Hakeem"
65,1,standard,"Yaaa ayyuhan nabiyyu izaa tallaqtummun nisaaa'a fatalliqoohunna li'iddatihinna wa ahsul'iddata wattaqul laaha rabbakum; laa tukhri joohunna min bu-yootihinna wa laa yakhrujna illaaa any ya'teena bifaahishatim mubaiyinah; wa tilka hudoodul laah; wa many yata'adda hudoodal laahi faqad zalama nafsah; laa tadree la'allal laaha yuhdisu ba'dazaalika amraa"
65,2,standard,"Fa izaa balaghna ajalahunna fa amsikoohunna bima'roofin aw faariqoohunna bima'roofinw wa ashhidoo zawai 'adlim minkum wa aqeemush shahaadata lillaah; zaalikum yoo'azu bihee man kaana yu'minu billaahi wal yawmil aakhir; wa many yattaqil laaha yaj'al lahoo makhrajaa"
65,3,standard,"Wa yarzuqhu min haisu laa yahtasib; wa many yatawakkal 'alal laahi fahuwa hasbuh; innal laaha baalighu amrih; qad ja'alal laahu likulli shai'in qadraa"
65,4,standard,"Wallaaa'ee ya'isna minal maheedi min nisaaa 'ikum inir tabtum fa'iddatuhunna salaasatu ashhurinw wallaaa'ee lam yahidn; wa ulaatul ahmaali ajaluhunna any yada'na hamlahun; wa many yattaqil laaha yaj'al lahoo min amrihee yusraa"
65,5,standard,"Zaalika amrul laahi anzalahoo ilaikum; wa many yattaqil laaha yukaffir 'anhu saiyi aatihee wa yu'zim lahoo ajraa"
65,6,standard,"Askinoohunna min haisu sakantum minw wujdikum wa laa tudaaarroohunna litudaiyiqoo 'alaihinn; wa in kunna ulaati hamlin fa anfiqoo 'alaihinna hattaa yada'na hamlahunn; fain arda'na lakum fa aatoo hunna ujoorahunn; wa'tamiroo bainakum bima'roofinw wa in ta'aasartum fasaturdi'u lahooo ukhraa"
65,7,standard,"Liyunfiq zoo sa'atim min sa'atih; wa man qudira 'alaihi rizquhoo falyunfiq mimmaaa aataahul laah; laa yukalliful laahu nafsan illaa maaa aataahaa; sa yaj'alul laahu ba'da'usriny yusraa"
65,8,standard,"Wa ka ayyim min qaryatin 'atat 'an amri Rabbihaa wa Rusulihee fahaasabnaahaa hisaaban shadeedanw wa 'azzabnaahaa 'azaaban nukraa"
65,9,standard,"Fazaaqat wabbala amrihaa wa kaana 'aaqibatu amrihaa khusraa"
65,10,standard,"A'addal laahu lahum 'azaaban shadeeda; fattaqul laaha yaaa ulil albaab illazeena aammanoo; qad anzalal laahu ilaikum zikraa"
65,11,standard,"Rasoolany yatloo 'alaikum aayaatil laahi mubaiyinaatil liyukhrijal lazeena aamanoo wa 'amilus saalihaati minaz zulumaati ilan noor; wa many yu'min billaahi wa ya'mal saalihany yudkhilhu jannaatin tajree min tahtihal anhaaru khaalideena feehaa abadaa qad ahsanal laahu lahoo rizqaa"
65,12,standard,"Allaahul lazee khalaqa Sab'a Samaawaatinw wa minal ardi mislahunna yatanazzalul amru bainahunna lita'lamooo annal laaha 'alaa kulli shai'in Qadeerunw wa annal laaha qad ahaata bikulli shai'in 'ilmaa"
66,1,standard,"Yaaa ayyuhan nabiyyu lima tuharrimu maaa ahallal laahu laka tabtaghee mardaata azwaajik; wallaahu ghafoorur raheem"
66,2,standard,"Qad faradal laahu lakum tahillata aymaanikum; wallaahu mawlaakum wa huwal 'aleemul hakeem"
66,3,standard,"Wa iz asarran nabiyyu ilaa ba'di azwaajihee hadeesan falammaa nabba at bihee wa azharahul laahu 'alaihi 'arrafa ba'dahoo wa a'rada 'am ba'din falammaa nabba ahaa bihee qaalat man amba aka haaza qaala nabba aniyal 'aleemul khabeer"
66,4,standard,"In tatoobaaa ilal laahi faqad saghat quloobukumaa wa in tazaaharaa 'alaihi fa innal laaha huwa mawlaahu wa jibreelu wa saalihul mu'mineen; wal malaaa'ikatu ba'da zaalika zaheer"
66,5,standard,"'Asaa rabbuhooo in tallaqakunna anyyubdilahooo azwaajan khairam minkunna muslimaatim mu'minaatin qaanitaatin taaa'ibaatin 'aabidaatin saaa'ihaatin saiyibaatinw wa abkaaraa"
66,6,standard,"Yaaa ayyuhal lazeena aamanoo qooo anfusakum wa ahleekum naaranw waqoodu han naasu wal hijaaratu 'alaihaa malaaa'ikatun ghilaazun shidaadul laa ya'soonal laaha maa amarahum wa yaf'aloona maa yu'maroon"
66,7,standard,"Yaaa ayyuhal lazeena kafaroo la ta'tazirul yawma innamaa tujzawna maa kuntum ta'maloon"
66,8,standard,"Yaaa ayyuhal lazeena aamanoo toobooo ilal laahi tawbatan nasoohan 'asaa rabbukum any-yukaffira 'ankum sayyi aatikum wa yudkhilakum jannaatin tajree min tahtihal anhaaru yawma laa yukhzil laahun nabiyya wallazeena aamanoo ma'ahoo nooruhum yas'aa baina aydeehim wa bi aymaanihim yaqooloona rabbanaaa atmim lanaa nooranaa waghfir lana innaka 'alaa kulli shai'in qadeer"
66,9,standard,"Yaaa ayyuhan nabiyyu jaahidil kuffaara walmunaa-fiqeena waghluz 'alaihim; wa ma'waahum jahannamu wa bi'sal maseer"
66,10,standard,"Darabal laahu masalal lillazeena kafarum ra ata Noohinw wamra ata Loot, kaanataa tahta 'abdaini min 'ibaadinaa saalihaini fakhaanataahumaa falam yughniyaa 'anhumaa minal laahi shai anw-wa qeelad khulan naara ma'ad Daakhileen"
66,11,standard,"Wa darabal laahu masalal lil lezeena aamanumra ata Fir'awn; iz qaalat rab bibni lee 'indaka baitan fil jannati wa najjinee min Fir'awna wa 'amalihee wa najjinee minal qawmiz zaalimeen"
66,12,standard,"Wa Maryamab nata 'Imraanal lateee ahsanat farjahaa fanafakhnaa feehee mir roohinaa wa saddaqat bi kalimaati Rabbihaa wa Kutubihee wakaanat minal qaaniteen (End Juz 28)"
67,1,standard,"Tabaarakal lazee biyadihil mulku wa huwa 'alaa kulli shai-in qadeer"
67,2,standard,"Allazee khalaqal mawta walhayaata liyabluwakum ayyukum ahsanu 'amalaa; wa huwal 'azeezul ghafoor"
67,3,standard,"Allazee khalaqa sab'a samaawaatin tibaaqa; maa taraa fee khalqir rahmaani min tafaawut farji'il basara hal taraa min futoor"
67,4,standard,"Summar ji'il basara karrataini yanqalib ilaikal basaru khaasi'anw wa huwa haseer"
67,5,standard,"Wa laqad zaiyannas samaaa'ad dunyaa bimasaa beeha wa ja'alnaahaa rujoomal lish shayaateeni wa a'tadnaa lahum 'azaabas sa'eer"
67,6,standard,"Wa lillazeena kafaroo bi rabbihim 'azaabu jahannama wa bi'sal maseer"
67,7,standard,"Izaaa ulqoo feehaa sami'oo lahaa shaheeqanw wa hiya tafoor"
67,8,standard,"Takaadu tamayyazu minal ghaizz kullamaaa ulqiya feehaa fawjun sa alahum khazanatuhaaa alam ya'tikum nazeer"
67,9,standard,"Qaaloo balaa qad jaaa'anaa nazeerun fakazzabnaa wa qulnaa maa nazzalal laahu min shai in in antum illaa fee dalaalin kabeer"
67,10,standard,"Wa qaaloo law kunnaa nasma'u awna'qilu maa kunnaa feee as haabis sa'eer"
67,11,standard,"Fa'tarafoo bizambihim fasuhqal li as haabis sa'eer"
67,12,standard,"Innal lazeena yakhshawna rabbahum bilghaibi lahum maghfiratunw wa ajrun kabeer"
67,13,standard,"Wa asirroo qawlakum awijharoo bih; innahoo 'aleemum bizaatis sudoor"
67,14,standard,"Alaa ya'lamu man khalaqa wa huwal lateeful khabeer"
67,15,standard,"Huwal lazee ja'ala lakumul arda zaloolan famshoo fee manaakibihaa wa kuloo mir rizqih; wa ilaihin nushoor"
67,16,standard,"'A-amintum man fissamaaa'i aiyakhsifa bi kumul arda fa izaa hiya tamoor"
67,17,standard,"Am amintum man fissamaaa'i ai yursila 'alaikum haasiban fasata'lamoona kaifa nazeer"
67,18,standard,"Wa laqad kazzabal lazeena min qablihim fakaifa kaana nakeer"
67,19,standard,"Awalam yaraw ilat tairi fawqahum saaaffaatinw wa yaqbidn; maa yumsikuhunna il'lar rahmaan; innahoo bikulli shai im baseer"
67,20,standard,"Amman haazal lazee huwa jundul lakum yansurukum min doonir rahmaan; inilkaafiroona illaa fee ghuroor"
67,21,standard,"Amman haazal lazee yarzuqukum in amsaka rizqah; bal lajjoo fee 'utuwwinw wa nufoor"
67,22,standard,"Afamai yamshee mukibban 'alaa wajhihee ahdaaa ammany yamshee sawiyyan 'alaa siratim mustaqeem"
67,23,standard,"Qul huwal lazee ansha akum wa ja'ala lakumus sam'a wal absaara wal af'idata qaleelam maa tashkuroon"
67,24,standard,"Qul huwal lazee zara akum fil ardi wa ilaihi tuhsharoon"
67,25,standard,"Wa yaqooloona mataa haazal wa'du in kuntum saadiqeen"
67,26,standard,"Qul innamal 'ilmu 'indallaahi wa innamaaa ana nazeerum mubeen"
67,27,standard,"Falammaa ra-awhu zulfatan seee'at wujoohul lazeena kafaroo wa qeela haazal lazee kuntum bihee tadda'oon"
67,28,standard,"Qul ara'aytum in ahlaka niyal laahu wa mam ma'iya aw rahimanaa famai-yujeerul kaafireena min 'azaabin aleem"
67,29,standard,"Qul huwar rahmaanu aamannaa bihee wa 'alaihi tawakkalnaa fasata'lamoona man huwa fee dalaalim mubeen"
67,30,standard,"Qul ara'aytum in asbaha maaa'ukum ghawran famai ya'teekum bimaaa'im ma'een"
68,1,standard,"Noon; walqalami wa maa yasturoon"
68,2,standard,"Maa anta bini'mati Rabbika bimajnoon"
68,3,standard,"Wa inna laka la ajran ghaira mamnoon"
68,4,standard,"Wa innaka la'alaa khuluqin 'azeem"
68,5,standard,"Fasatubsiru wa yubsiroon"
68,6,standard,"Bi ayyikumul maftoon"
68,7,standard,"Innaa Rabbaka Huwa a'lamu biman dalla 'an sabeelihee wa Huwa a'lamu bilmuhtadeen"
68,8,standard,"Falaa tuti'il mukazzibeen"
68,9,standard,"Waddoo law tudhinu fa-yudhinoon"
68,10,standard,"Wa laa tuti' kulla hallaa fim maheen"
68,11,standard,"Hammaazim mash shaaa'im binameem"
68,12,standard,"Mannaa'il lilkhairi mu'tadin aseem"
68,13,standard,"'Utullim ba'da zaalika zaneem"
68,14,standard,"An kaana zaa maalinw-wa baneen"
68,15,standard,"Izaa tutlaa 'alaihi aayaatunaa qaala asaateerul awwaleen"
68,16,standard,"Sanasimuhoo 'alal khurtoom"
68,17,standard,"Innaa balawnaahum kamaa balawnaaa As-haabal jannati iz 'aqsamoo la-yasri munnahaa musbiheen"
68,18,standard,"Wa laa yastasnoon"
68,19,standard,"Fataafa 'alaihaa taaa'i fum mir rabbika wa hum naaa'imoon"
68,20,standard,"Fa asbahat kassareem"
68,21,standard,"Fatanaadaw musbiheen"
68,22,standard,"Anighdoo 'alaa harsikum in kuntum saarimeen"
68,23,standard,"Fantalaqoo wa hum yatakhaafatoon"
68,24,standard,"Al laa yadkhulannahal yawma 'alaikum miskeen"
68,25,standard,"Wa ghadaw 'alaa hardin qaadireen"
68,26,standard,"Falammaa ra awhaa qaalooo innaa ladaaalloon"
68,27,standard,"Bal nahnu mahroomoon"
68,28,standard,"Qaala awsatuhum alam aqul lakum law laa tusabbihoon"
68,29,standard,"Qaaloo subhaana rabbinaaa innaa kunnaa zaalimeen"
68,30,standard,"Fa aqbala ba'duhum 'alaa ba'diny yatalaawamoon"
68,31,standard,"Qaaloo yaa wailanaaa innaa kunnaa taagheen"
68,32,standard,"'Asaa rabbunaaa any yubdilanaa khairam minhaaa innaaa ilaa rabbinaa raaghiboon"
68,33,standard,"Kazaalikal azaab, wa la'azaabul aakhirati akbar; law kaanoo ya'lamoon"
68,34,standard,"Inna lilmuttaqeena 'inda rabbihim jannaatin na'eem"
68,35,standard,"Afanaj'alul muslimeena kalmujrimeen"
68,36,standard,"Maa lakum kaifa tahkumoon"
68,37,standard,"Am lakum kitaabun feehi tadrusoon"
68,38,standard,"Inna lakum feehi lamaa takhaiyaroon"
68,39,standard,"Am lakum aymaanun 'alainaa baalighatun ilaa yawmil qiyaamati inna lakum lamaa tahkumoon"
68,40,standard,"Salhum ayyuhum bizaa lika za'eem"
68,41,standard,"Am lahum shurakaaa'u fal ya'too bishurakaaa 'ihim in kaanoo saadiqeen"
68,42,standard,"Yawma yukshafu 'an saaqinw wa yud'awna ilas sujoodi falaa yastatee'oon"
68,43,standard,"Khaashi'atan absaaruhum tarhaquhum zillatunw wa qad kaanoo yud'awna ilassujoodi wa hum saalimoon"
68,44,standard,"Fazarnee wa many yukazzibu bihaazal hadeesi sanastad rijuhum min haisu laa ya'lamoon"
68,45,standard,"Wa umlee lahum; inna kaidee mateen"
68,46,standard,"Am tas'aluhum ajran fahum min maghramin musqaloon"
68,47,standard,"Am 'indahumul ghaibu fahum yaktuboon"
68,48,standard,"Fasbir lihukmi rabbika wa laa takun kasaahibil hoot; iz naadaa wa huwa makzoom"
68,49,standard,"Law laaa an tadaara kahoo ni'matum mir rabbihee lanubiza bil'araaa'i wa huwa mazmoom"
68,50,standard,"Fajtabaahu rabbuhoo faja'alahoo minas saaliheen"
68,51,standard,"Wa iny-yakaadul lazeena kafaroo la-yuzliqoonaka biabsaarihim lammaa sami'uz-Zikra wa yaqooloona innahoo lamajnoon"
68,52,standard,"Wa maa huwa illaa zikrul lil'aalameen"
69,1,standard,"Al haaaqqah"
69,2,standard,"Mal haaaqqah"
69,3,standard,"Wa maaa adraaka mal haaaqqah"
69,4,standard,"Kazzabat samoodu wa 'Aadum bil qaari'ah"
69,5,standard,"Fa-ammaa Samoodu fa uhlikoo bittaaghiyah"
69,6,standard,"Wa ammaa 'Aadun fa uhlikoo bi reehin sarsarin 'aatiyah"
69,7,standard,"Sakkhara haa 'alaihim sab'a la yaalinw wa samaaniyata ayyaamin husooman fataral qawma feehaa sar'aa ka annahum a'jaazu nakhlin khaawiyah"
69,8,standard,"Fahal taraa lahum min baaqiyah"
69,9,standard,"Wa jaaa'a Firawnu wa man qablahoo wal mu'tafikaatu bil khaati'ah"
69,10,standard,"Fa 'asaw Rasoola Rabbihim fa akhazahum akhzatar raabiyah"
69,11,standard,"Innaa lammaa taghal maaa'u hamalnaakum fil jaariyah"
69,12,standard,"Li naj'alahaa lakum tazki ratanw-wa ta'iyahaa uzununw waa'iyah"
69,13,standard,"Fa izaa nufikha fis soori nafkhatunw waahidah"
69,14,standard,"Wa humilatil ardu wal jibaalu fadukkataa dakkatanw waahidah"
69,15,standard,"Fa yawma'izinw waqa'atil waaqi'ah"
69,16,standard,"Wanshaqqatis samaaa'u fahiya yawma 'izinw-waahiyah"
69,17,standard,"Wal malaku 'alaaa arjaaa'ihaa; wa yahmilu 'Arsha Rabbika fawqahum yawma'izin samaaniyah"
69,18,standard,"Yawma'izin tu'radoona laa takhfaa min kum khaafiyah"
69,19,standard,"Fa ammaa man ootiya kitaabahoo biyameenihee fa yaqoolu haaa'umuq ra'oo kitaabiyah"
69,20,standard,"Innee zannantu annee mulaaqin hisaabiyah"
69,21,standard,"Fahuwa fee 'eeshatir raadiyah"
69,22,standard,"Fee jannnatin 'aaliyah"
69,23,standard,"Qutoofuhaa daaniyah"
69,24,standard,"Kuloo washraboo haneee'am bimaaa aslaftum fil ayyaamil khaliyah"
69,25,standard,"Wa ammaa man ootiya kitaabahoo bishimaalihee fa yaqoolu yaalaitanee lam oota kitaaabiyah"
69,26,standard,"Wa lam adri maa hisaabiyah"
69,27,standard,"Yaa laitahaa kaanatil qaadiyah"
69,28,standard,"Maaa aghnaa 'annee maaliyah"
69,29,standard,"Halaka 'annee sultaaniyah"
69,30,standard,"Khuzoohu faghullooh"
69,31,standard,"Summal Jaheema sallooh"
69,32,standard,"Summa fee silsilatin zar'uhaa sab'oona ziraa'an faslukooh"
69,33,standard,"Innahoo kaana laa yu'minu billaahil 'Azeem"
69,34,standard,"Wa laa yahuddu 'alaa ta'aamil miskeen"
69,35,standard,"Falaysa lahul yawma haahunaa hameem"
69,36,standard,"Wa laa ta'aamun illaa min ghisleen"
69,37,standard,"Laa ya'kuluhooo illal khaati'oon"
69,38,standard,"Falaaa uqsimu bimaa tubsiroon"
69,39,standard,"Wa maa laa tubsiroon"
69,40,standard,"Innahoo laqawlu Rasoolin kareem"
69,41,standard,"Wa maa huwa biqawli shaa'ir; qaleelan maa tu'minoon"
69,42,standard,"Wa laa biqawli kaahin; qaleelan maa tazakkaroon"
69,43,standard,"Tanzeelum mir rabbil 'aalameen"
69,44,standard,"Wa law taqawwala 'alainaa ba'dal aqaaweel"
69,45,standard,"La-akhaznaa minhu bilyameen"
69,46,standard,"Summa laqata'naa minhul wateen"
69,47,standard,"Famaa minkum min ahadin'anhu haajizeen"
69,48,standard,"Wa innahoo latazkiratul lilmuttaqeen"
69,49,standard,"Wa inna lana'lamu anna minkum mukazzibeen"
69,50,standard,"Wa innahu lahasratun 'alal kaafireen"
69,51,standard,"Wa innahoo lahaqqul yaqeen"
69,52,standard,"Fassabbih bismi Rabbikal 'Azeem"
70,1,standard,"Sa'ala saaa'ilun bi 'azaabinw waaqi'"
70,2,standard,"Lil kaafireena laisa lahoo daafi'"
70,3,standard,"Minal laahi zil ma'aarij"
70,4,standard,"Ta'rujul malaaa'ikatu war Roohu ilaihi fee yawmin kaana miqdaaruhoo khamseena alfa sanah"
70,5,standard,"Fasbir sabran jameelaa"
70,6,standard,"Inaahum yarawnahoo ba'eedaa"
70,7,standard,"Wa naraahu qareebaa"
70,8,standard,"Yawma takoonus samaaa'u kalmuhl"
70,9,standard,"Wa takoonul jibaalu kal'ihn"
70,10,standard,"Wa laa yas'alu hameemun hameemaa"
70,11,standard,"Yubassaroonahum; ya waddul mujrimu law yaftadee min 'azaabi yawma'izim bibaneeh"
70,12,standard,"Wa saahibatihee wa akheeh"
70,13,standard,"Wa faseelathil latee tu'weeh"
70,14,standard,"Wa man fil ardi jamee'an summa yunjeeh"
70,15,standard,"Kallaa innahaa lazaa"
70,16,standard,"Nazzaa'atal lishshawaa"
70,17,standard,"Tad'oo man adbara wa tawallaa"
70,18,standard,"Wa jama'a fa aw'aa"
70,19,standard,"Innal insaana khuliqa haloo'aa"
70,20,standard,"Izaa massahush sharru jazoo'aa"
70,21,standard,"Wa izaa massahul khairu manoo'aa"
70,22,standard,"Illal musalleen"
70,23,standard,"Allazeena hum 'alaa Salaatihim daaa'imoon"
70,24,standard,"Wallazeena feee amwaalihim haqqun ma'loom"
70,25,standard,"Lissaaa 'ili walmahroom"
70,26,standard,"Wallazeena yusaddiqoona bi yawmid Deen"
70,27,standard,"Wallazeena hum min 'azaabi Rabbihim mushfiqoon"
70,28,standard,"Inna 'azaaba Rabbihim ghairu ma' moon"
70,29,standard,"Wallazeena hum li furoojihim haafizoon"
70,30,standard,"Illaa 'alaaa azwaajihim aw maa malakat aymaanuhum fa innahum ghairu maloomeen"
70,31,standard,"Famanib taghaa waraaa'a zaalika fa ulaaa'ika humul 'aadoon"
70,32,standard,"Wallazeena hum li amaanaatihim wa 'ahdihim raa'oon"
70,33,standard,"Wallazeena hum bi shahaadaatihim qaaa'imoon"
70,34,standard,"Wallazeena hum 'alaa salaatihim yuhaafizoon"
70,35,standard,"Ulaaa'ika fee jannaatim mukramoon"
70,36,standard,"Famaa lil lazeena kafaroo qibalaka muhti'een"
70,37,standard,"'Anil yameeni wa 'anish shimaali 'izeen"
70,38,standard,"Ayatma'u kullum ri'im minhum anyyudkhala jannata Na'eem"
70,39,standard,"Kallaaa innaa khalaq nahum mimmaa ya'lamoon"
70,40,standard,"Falaaa uqsimu bi Rabbil mashaariqi wal maghaaribi innaa laqaadiroon"
70,41,standard,"'Alaaa an nubaddila khairan minhum wa maa nahnu bi masbooqeen"
70,42,standard,"Fazarhum yakhoodoo wa yal'aboo hattaa yulaaqoo yawma humul lazee yoo'adoon"
70,43,standard,"Yawma yakhrujoona minal ajdaasi siraa'an ka anna hum ilaa nusubiny yoofidoon"
70,44,standard,"Khaashi'atan absaaruhum tarhaquhum zillah; zaalikal yawmul lazee kaanoo yoo'adoon"
71,1,standard,"Innaaa arsalnaa Noohan ilaa qawmihee an anzir qawmaka min qabli any yaatiyahum 'azaabun aleem"
71,2,standard,"Qaala yaa qawmi innee lakum nazeerum mubeen"
71,3,standard,"Ani'-budul laaha watta qoohu wa atee'oon"
71,4,standard,"Yaghfir lakum min zunoobikum wa yu'akhkhirkum ilaaa ajalim musammaa; innaa ajalal laahi izaa jaaa'a laa yu'akhkhar; law kuntum ta'lamoon"
71,5,standard,"Qaala rabbi innee da'awtu qawmee lailanw wa naharaa"
71,6,standard,"Falam yazid hum du'aaa 'eee illaa firaaraa"
71,7,standard,"Wa inee kullamaa da'awtuhum litaghfira lahum ja'alooo asaabi'ahum fee aazaanihim wastaghshaw siyaabahum wa asaarroo wastakbarus tikbaaraa"
71,8,standard,"Summa innee da'aw tuhum jihaara"
71,9,standard,"Summaa inneee a'lantu lahum wa asrartu lahum israaraa"
71,10,standard,"Faqultus taghfiroo Rabbakum innahoo kaana Ghaffaaraa"
71,11,standard,"Yursilis samaaa'a 'alaikum midraaraa"
71,12,standard,"Wa yumdidkum bi am waalinw wa baneena wa yaj'al lakum Jannaatinw wa yaj'al lakum anhaaraa"
71,13,standard,"Maa lakum laa tarjoona lillaahi waqaaraa"
71,14,standard,"Wa qad khalaqakum at waaraa"
71,15,standard,"Alam taraw kaifa khalaqal laahu sab'a samaawaatin tibaaqaa"
71,16,standard,"Wa ja'alal qamara feehinna nooranw wa ja'alash shamsa siraajaa"
71,17,standard,"Wallaahu ambatakum minal ardi nabaataa"
71,18,standard,"Summa yu'eedukum feehaa wa yukhrijukum ikhraajaa"
71,19,standard,"Wallaahu ja'ala lakumul arda bisaataa"
71,20,standard,"Litaslukoo minhaa subulan fijaajaa"
71,21,standard,"Qaala Noohur Rabbi innahum 'asawnee wattaba'oo mal lam yazid hu maaluhoo wa waladuhooo illaa khasaara"
71,22,standard,"Wa makaroo makran kubbaaraa"
71,23,standard,"Wa qaaloo laa tazarunna aalihatakum wa laa tazarunna Waddanw wa laa Suwaa'anw wa laa Yaghoosa wa Ya'ooqa wa Nasraa"
71,24,standard,"Wa qad adalloo kaseera; wa laa tazidiz zaalimeena illaa dalaalaa"
71,25,standard,"Mimmaa khateee' aatihim ughriqoo fa udkhiloo Naaran falam yajidoo lahum min doonil laahi ansaaraa"
71,26,standard,"Wa qaala Noohur Rabbi laa tazar 'alal ardi minal kaafireena daiyaaraa"
71,27,standard,"Innaka in tazarhum yudil loo 'ibaadaka wa laa yalidooo illaa faajiran kaffaaraa"
71,28,standard,"Rabbigh fir lee wa liwaa lidaiya wa liman dakhala baitiya mu'minanw wa lil mu'mineena wal mu'minaati wa laa tazidiz zaalimeena illaa tabaaraa"
72,1,standard,"Qul oohiya ilaiya annna hustama'a nafarum minal jinni faqaalooo innaa sami'naa quraanan ajaba"
72,2,standard,"Yahdeee ilar rushdi fa aamannaa bihee wa lan nushrika bi rabbinaaa 'ahada"
72,3,standard,"Wa annahoo Ta'aalaa jaddu Rabbinaa mat'takhaza saahibatanw wa laa walada"
72,4,standard,"Wa annahoo kaana yaqoolu safeehunaa 'al allahi shatata"
72,5,standard,"Wa annaa zanannaaa al lan taqoolal insu wal jinnu 'al allahi kaziba"
